,Accident_Index,Longitude,Latitude
607237,200806L000658,-2.568182,53.467657
1601442,2.01445E+12,-0.422694,51.401354
1746563,2.01546E+12,0.2188,51.412592
674049,20084100A0801,0.146265,51.857686
347197,2.00647E+12,-0.477658,50.816093
733529,2.00895E+12,-3.210109,55.924368
507789,200743P069117,-1.544769,51.942289
67903,2.00513E+12,-1.75793,53.803761
1717067,2.01533E+12,-1.344679,52.632004
606775,200806K087478,-2.454467,53.568098
900075,200997BE02202,-4.249475,55.888108
730277,2.00892E+12,-2.453351,56.840766
1588044,201442I125504,0.187284,51.626922
220072,200601XH30117,-0.419352,51.526115
1662139,201501XD81143,-0.332071,51.520463
226390,200604BB06152,-2.707944,54.141666
1460562,2.01346E+12,0.929038,51.304825
744091,200901EO40556,-0.086439,51.520257
1658943,201501TX20560,-0.303496,51.490379
610809,2.00807E+12,-2.338291,53.14322
295015,20063102D1109,-1.132139,53.022416
1151607,20114100C0395,-0.401095,51.660303
1750070,2.01546E+12,0.488219,51.374957
743711,200901EO40102,-0.117861,51.544776
69708,200514A259405,-1.119584,53.527519
1488468,2.01395E+12,-3.186916,55.94571
1045724,2.01062E+12,-3.57907,51.75283
533049,200750A21C180,-5.283462,50.238686
41852,200506F041536,-2.372403,53.491079
1115307,2011160A02681,-0.163239,53.573107
275978,200620H035301,-1.988604,52.578256
1616808,201450FT2J043,-3.540315,50.470692
273083,200620E055302,-1.892583,52.437153
1118529,2011170S12601,-1.293999,54.571191
245438,2.00607E+12,-2.55072,53.340457
331786,2.00644E+12,-1.087416,50.806089
471972,200722GA85529,-2.424057,52.696794
1464040,2.01346E+12,0.739361,51.297907
1242175,201205FF04156,-2.90999,53.368911
1272027,201220T029932,-1.877939,52.466717
470980,200722FA85470,-2.69357,52.634662
435236,2.0071E+12,-1.573922,54.975646
1285004,201231D126712,-1.25851,52.927361
810072,200920K047402,-1.952976,52.499495
1494786,201401BS70654,-0.167155,51.488094
120150,200540D013620,-0.583838,51.961447
111489,2.00535E+12,0.118813,52.466952
86812,2.00522E+12,-2.178953,53.007019
192906,200597AD04101,-4.308948,55.87703
308870,200637B025121,0.742956,52.039897
869905,2.00947E+12,-0.314043,51.062148
803388,2009160D05000,-0.357286,53.768483
1215357,201201HT20201,-0.043071,51.513066
729547,2.00892E+12,-2.004492,57.692281
389944,200701CW11266,-0.187309,51.510169
967571,201020J011311,-2.131795,52.494846
517998,2.00744E+12,-1.318053,51.067912
1342542,2.01262E+12,-3.226133,51.484317
50248,2.00507E+12,-2.204444,53.165908
1224426,201201SX20333,-0.247576,51.614499
1150727,2011400D01171,-0.522393,51.886869
406741,200701XD62043,-0.367695,51.519383
935927,201005EE01666,-2.956536,53.40711
6377,200501ID60106,-0.423108,51.467445
322603,200643N255086,-0.689339,51.632132
1459069,2.01345E+12,-0.079154,51.285036
1320191,2.01246E+12,0.487541,51.30245
411205,2.00703E+12,-2.79539,54.223448
668747,2.00836E+12,1.640698,52.483745
431231,2.00707E+12,-2.505939,53.198808
423953,200706F072413,-2.4241,53.506098
60741,2.00512E+12,-1.288883,53.965303
103058,200532B025705,-0.448419,52.834575
152336,2.00546E+12,0.366594,51.433386
1368345,201301QA10122,-0.363859,51.59019
1721337,2.01535E+12,0.162667,52.072798
1192660,2011551C57250,-1.879077,50.74179
373242,200663AC15706,-4.505651,51.815863
935840,201005DD07289,-2.631771,53.468866
1297205,2.01237E+12,1.198955,52.04332
1015028,2.01044E+12,-1.324177,50.705271
297718,200632D015406,-0.457665,53.234579
231644,200605BB06633,-3.011894,53.495736
1346867,2.01292E+12,-2.460466,57.53775
799615,200914C168209,-1.318631,53.372772
492546,2.00736E+12,1.712811,52.599785
814094,2.00922E+12,-2.188708,53.056805
168221,2.00552E+12,-2.632764,50.940495
28635,2.00503E+12,-3.548787,54.639107
642779,200820M008702,-1.516267,52.399622
1442072,201342I006701,0.373673,51.50439
851067,200943R054099,-0.597358,51.522354
694735,200845RU22523,-0.526022,51.401251
1015877,2.01044E+12,-1.353519,50.970545
365173,2006556P00246,-2.014861,50.776833
1059649,201101CW10174,-0.120945,51.518926
1640792,201501BS70242,-0.159196,51.500252
763838,200901ZT80419,-0.176732,51.370707
972304,2.01021E+12,-1.933683,52.691781
442713,2.00713E+12,-1.566508,53.828209
71975,200514D147605,-1.408912,53.409209
59127,2.00512E+12,-2.30049,54.062123
632231,2008160A01190,-0.283803,53.613193
783262,2.0091E+12,-1.575074,54.925775
312916,20064100B0630,-0.181187,51.829575
239057,200606K052831,-2.420323,53.566245
50680,2.00507E+12,-2.84522,53.194457
599259,200804FJ08034,-2.174679,53.716962
434719,2.0071E+12,-1.399774,54.919824
428919,200706Q081989,-2.126289,53.547412
1493369,201397QD00312,-4.162343,55.82354
196001,200597NA04507,-3.972007,55.878397
663838,200834NK06328,-0.711703,52.409326
901834,200997NA01111,-4.04387,55.858621
917561,201001QK50563,-0.262955,51.578667
171595,2.00553E+12,-2.282149,51.958386
596132,200804BC08260,-3.012735,53.922062
1068517,201101MM70575,-0.092858,51.504624
1628898,2.01462E+12,-3.753844,51.753643
293738,20063102B3663,-0.878653,53.236047
1580471,2.01436E+12,1.293144,52.929778
31307,200504CM05135,-2.674199,53.721664
1051498,2.01095E+12,-3.293302,55.942752
1744048,2.01545E+12,-0.382118,51.322055
191825,2.00596E+12,-3.725603,56.017704
1155909,201142I239007,0.076328,51.729628
1176738,2.01146E+12,1.073838,51.146039
587273,200801TX20695,-0.346571,51.481768
1114625,201114K217711,-1.439786,53.383649
322322,200643N198106,-0.710498,51.929903
329402,2.00644E+12,-1.476139,50.996338
1766191,2.01556E+12,-1.873729,50.731652
517108,2.00744E+12,-1.384811,50.984383
1547629,201414B048914,-1.402536,53.544207
1679345,2.0151E+12,-1.538758,54.99018
988124,2.01033E+12,-0.934691,52.672718
1466062,2.01347E+12,-0.228182,51.0974
985549,201032B316110,0.123832,52.784533
721913,2.00861E+12,-3.823581,53.197343
685034,200843R106118,-0.542136,51.509271
393203,200701HT20322,-0.007833,51.511394
249842,2.0061E+12,-1.592331,55.039962
1240682,201205CC05857,-2.789408,53.423344
992889,2.01035E+12,0.339043,52.121452
698135,2.00846E+12,1.094505,51.354085
1082875,201101ZT80228,-0.131,51.361173
666724,2.00835E+12,0.173621,52.159419
283292,2.00622E+12,-1.705484,52.633359
580894,200801MM70542,-0.105584,51.479201
1220282,201201MM70570,-0.105444,51.479109
437673,200711AK20170,-1.640785,54.642905
1456210,2.01345E+12,-0.499817,51.436277
1174613,2.01146E+12,1.36953,51.327599
1201207,2.01192E+12,-2.096479,57.147257
1085304,201104BB11175,-2.886063,54.025161
1240530,201205CC03243,-2.825005,53.427598
1707448,201522F502246,-2.609443,52.377315
1343811,2.01262E+12,-3.331832,51.518413
104183,200532C070505,0.261788,53.337819
684402,200843P335038,-1.300676,51.697338
1642961,201501CW11815,-0.122491,51.506415
1152379,20114100F0050,-0.276406,51.7151
1510413,201401RG40484,0.01166,51.486061
316732,200642C020604,0.46645,51.742499
1673421,2.01505E+12,-2.967334,53.439904
1665657,201501ZT80287,-0.158637,51.388916
1467009,2.01347E+12,-0.176579,50.854873
1449688,201343S053033,-0.779681,52.045812
1177876,2.01147E+12,0.199362,50.764458
792738,2.00913E+12,-1.714415,53.61536
1044064,2.01062E+12,-3.946577,51.616475
273066,200620E053202,-1.888099,52.407392
549855,2007600DE2076,-3.477616,53.328084
463284,200720K125302,-1.954893,52.497068
1657666,201501SX20927,-0.221698,51.608226
581308,200801MM71021,-0.063886,51.498034
1454829,2.01344E+12,-1.158312,51.222395
577684,200801KD72151,0.165842,51.605709
472927,2.00723E+12,-1.491569,52.246501
1115976,2011160B04411,-0.412884,53.585579
1582537,201437EA86133,1.569367,52.465099
1258740,2.01213E+12,-1.899897,53.869936
1391788,2.01307E+12,-2.115811,53.280179
1527849,201405EE03731,-2.996387,53.416152
528959,2.00747E+12,-0.364038,50.833801
109515,200534ND06093,-0.954213,52.181825
689080,2.00844E+12,-1.287245,50.703253
1009077,201043R073030,-0.633287,51.400663
757792,200901TX20442,-0.405793,51.452014
240488,200606M047809,-2.364986,53.452271
1101862,2.0111E+12,-1.693962,55.398983
734194,2.00895E+12,-3.183128,55.952755
833709,2.00935E+12,-0.241895,52.595774
899176,200997AB01012,-4.259601,55.858713
303914,2.00635E+12,-0.120507,52.049198
524706,2.00746E+12,0.531521,51.256898
978372,2.01023E+12,-1.510401,52.451472
1554423,201420J005214,-2.072164,52.508473
1440577,20134100D0372,-0.564493,51.760337
1248993,2.01207E+12,-2.390865,53.219916
1390036,201306X073777,-2.134882,53.449157
323871,200643P115076,-1.428969,51.586177
1141819,2.01133E+12,-1.076728,52.620958
655464,20083102A2064,-1.188899,53.119993
252806,200611DJ06610,-1.523564,54.516772
1189250,2.01153E+12,-2.289164,51.872414
732831,2.00895E+12,-3.131017,55.51006
250502,2.0061E+12,-1.728581,54.954073
1667999,201504EF15334,-2.278618,53.785528
1620662,2.01452E+12,-2.571636,51.526721
333541,2.00644E+12,-1.427793,50.837032
112711,2.00535E+12,0.135217,52.197078
1309634,201243S095032,-0.745873,52.064257
1610676,2.01447E+12,-0.784435,50.837787
1206010,201197AE02502,-4.371735,55.910349
358354,2.00652E+12,-2.982731,51.215495
1055189,201097GA04312,-4.306249,55.861172
750011,200901LX50888,-0.090497,51.464568
594662,2.00803E+12,-3.069881,54.20901
1527464,201405EE01110,-2.899355,53.422648
1507652,201401PL60826,-0.016905,51.451835
1439536,2013400DA0644,-0.491959,51.92353
1177030,2.01146E+12,0.216737,51.446659
329036,2.00644E+12,-1.166741,50.862438
621778,2.00813E+12,-1.669399,53.708094
565788,200797GB22608,-4.295334,55.827852
899151,200997AB00502,-4.245148,55.863022
1634484,2.01495E+12,-3.28875,55.902094
1773256,2.01592E+12,-2.13445,57.131596
869133,2.00947E+12,0.051489,50.791258
197935,200597UC70208,-4.385983,55.513607
1486731,2.01392E+12,-2.16243,57.236042
1340580,201260N090245,-2.987639,53.014829
811364,200920M034403,-1.448965,52.433851
872626,200950BB2K007,-4.72151,50.471173
1258062,2.01213E+12,-1.782078,53.65622
1128660,201122E102048,-2.817989,52.030059
272517,200620D301301,-1.84688,52.509114
734068,2.00895E+12,-3.39853,55.939176
1169412,201145GU64339,-0.545059,51.258777
1749229,2.01546E+12,0.173204,51.397259
97335,200530C000186,-1.41756,53.227404
630403,200814C111108,-1.358093,53.507194
737271,200897KA03604,-4.418173,55.851743
383959,200697GE05612,-4.254996,55.848192
1435293,2.01336E+12,0.771259,52.773959
5145,200501GD10643,-0.069642,51.552715
1317984,201245RU70459,-0.507833,51.372605
766912,200904CA09038,-2.616743,53.678919
654190,200830D000328,-1.459719,52.947944
779189,200906Q021014,-2.122125,53.516406
65875,2.00513E+12,-1.880138,53.652583
585364,200801SX20092,-0.250816,51.58658
1376236,201301YE80342,-0.109707,51.612719
181559,2.00562E+12,-4.02629,51.625647
590357,200801XH30765,-0.426847,51.576303
873187,200950CB2Q011,-4.195983,51.032271
1533406,2.01407E+12,-2.567628,53.397835
331916,2.00644E+12,-1.3927,50.925702
1378901,2.01303E+12,-2.881406,54.860235
1284046,201231C096812,-1.192453,52.944487
518853,200745EP96690,-0.264271,51.327792
492600,2.00736E+12,1.276632,52.633804
1556821,201420S041324,-1.922918,52.419107
534042,200750A61N864,-4.999752,50.377791
605250,200806F091498,-2.294197,53.493904
2981,200501EO40379,-0.107119,51.522121
441572,2.00713E+12,-1.475055,53.66929
652736,200830B000162,-1.984954,53.32294
191135,2.00595E+12,-3.09657,55.524122
1747827,2.01546E+12,1.379684,51.378459
1488492,2.01395E+12,-3.611396,55.975864
1182163,201150BW3R009,-4.834533,50.515177
211944,200601QA10337,-0.31214,51.552228
437933,200711BD16280,-1.582966,54.796215
87060,2.00522E+12,-2.1285,52.979757
1074399,201101TA01267,-0.060262,51.549413
992353,2.01035E+12,-0.26694,52.582207
1684773,2.01512E+12,-1.537564,53.931015
1427527,201332E030913,0.199721,53.181272
319229,200642I361709,0.604295,51.585014
549749,2007600CO9051,-3.80472,53.300659
250529,2.0061E+12,-1.434348,55.035376
1504705,201401KG79001,0.165753,51.54312
1063228,201101GD10493,-0.070338,51.53627
1385050,201305DD02408,-2.659871,53.468131
429763,2.00707E+12,-2.227199,53.339174
476716,200730D000442,-1.50459,52.928543
1205692,201197AB03805,-4.246977,55.853192
1689791,2015132BI0187,-1.367372,53.745023
1451758,2.01344E+12,-1.227079,50.850147
1745113,2.01545E+12,-0.282371,51.291013
293666,20063102B3334,-1.074171,53.416971
1103818,201111SC23061,-1.729849,54.577981
225617,200604AM06130,-3.058129,53.784057
259107,2.00613E+12,-1.714986,53.799712
169332,2.00552E+12,-3.088723,51.01654
1337656,2.01255E+12,-1.773793,51.556777
823018,20093102A0579,-1.302758,53.110916
886110,2.00961E+12,-4.410305,53.2022
995695,201036T100097,1.724279,52.585212
1447632,201343P155023,-1.228865,51.883514
465479,2.00722E+12,-2.185568,53.020403
1135005,201131B062411,-1.011199,53.36645
700114,2.00846E+12,0.212481,51.444941
1221142,201201PL60497,-0.026559,51.47493
1630768,201463AC21214,-4.1661,51.779086
1162232,201143S103061,-0.746117,52.076398
1759298,201550KO2J015,-3.273313,50.740602
103470,200532B081205,-0.637663,52.906752
1754051,2.01547E+12,-0.026563,50.866565
1371529,201301TD00107,-0.163594,51.365107
604298,200806B091065,-2.235571,53.468326
546230,200754EH24207,-1.873846,51.419354
1701347,201520T005425,-1.832456,52.464174
1579583,2.01436E+12,1.218645,52.643706
43690,200506K031985,-2.390272,53.582257
1646324,201501HT20057,-0.061321,51.531858
601050,200805CC23570,-2.84362,53.42522
1100571,2.0111E+12,-1.378072,54.900573
1656489,201501RG49162,0.069078,51.440871
1286835,201232L244912,-0.561844,53.21089
893248,200991NP06049,-5.509585,57.29136
841462,20094100C0497,-0.387866,51.629728
1142404,201134NK29911,-0.6952,52.375699
545021,2.00753E+12,-2.374546,51.694237
1681000,2.0151E+12,-1.462855,54.94881
1636994,201497AE00101,-4.363231,55.900492
114298,2.00536E+12,1.620768,52.687277
1617118,201450GP2I002,-5.08725,50.161963
72847,200514F070005,-1.462266,53.425101
1354375,201297QB00502,-4.055611,55.778349
134155,200543P363075,-1.470705,51.782746
1672494,2.01505E+12,-2.724345,53.425877
604796,200806C093290,-2.258096,53.406977
514600,2.00744E+12,-0.768979,51.245879
1274606,2.01221E+12,-2.134113,53.012831
822433,200930D000703,-1.445848,52.892055
1565627,201423S031073,-1.875738,52.202569
478653,20073102B2888,-1.109749,53.312788
865075,2.00946E+12,0.190319,51.432947
1099007,2.01107E+12,-2.118506,53.354433
959863,201014B096910,-1.513662,53.536872
550248,2007600FL3057,-2.942562,53.176108
1238248,201204EL12011,-2.379312,53.754851
1241083,201205EE01061,-2.962335,53.457403
988815,2.01033E+12,-1.123079,52.674352
1207895,201197LB21307,-4.917583,56.2714
1658376,201501TW60326,-0.239403,51.475226
466813,2.00722E+12,-2.196864,53.045735
1031273,201050FP2D024,-3.587743,50.422107
787714,200911NH11059,-1.702459,54.875649
836043,2.00936E+12,1.265535,52.738708
759177,200901WW50380,-0.183477,51.436189
1452716,2.01344E+12,-1.096764,51.05393
1665627,201501ZT80245,-0.167703,51.334652
1036168,2.01052E+12,-2.581746,51.446842
1305836,201243N119022,-0.834095,51.824373
519542,200745GU98785,-0.469471,51.28641
944395,2.01007E+12,-2.903999,53.277537
1743478,2.01545E+12,-0.121691,51.251387
1468772,201350BN2D016,-4.299674,50.506857
1709720,2.0153E+12,-1.498424,52.934471
103319,200532B064305,-0.638168,52.923839
1268369,201220G001752,-2.095913,52.589096
109078,200534NC05696,-0.698473,52.484164
1277427,201222E202392,-2.508887,52.189588
1308704,201243R146062,-0.658353,51.452928
1162911,201143W119021,-1.315643,51.404746
866165,2.00946E+12,0.3048,51.145655
1163411,201143W248021,-0.959531,51.467947
1042904,201060L209723,-2.983569,53.039045
539495,2.00752E+12,-2.521246,51.466549
1089539,201105CC01248,-2.870137,53.470874
463295,200720K500401,-2.008072,52.512629
1391487,2.01307E+12,-2.607648,53.076169
870186,2.00947E+12,-0.676444,50.784433
322716,200643N280026,-0.862456,51.80451
1510913,201401RY10289,0.091473,51.454898
1471933,201350KO2X004,-3.364712,50.707174
1054776,201097BD02705,-4.171509,55.835044
903782,2.00998E+12,-4.752998,54.839138
798751,200914B119109,-1.477136,53.550021
71987,200514D151005,-1.477944,53.38607
237721,200606G055307,-2.02421,53.451298
1372646,201301TX20730,-0.446484,51.448963
1015595,2.01044E+12,-1.068653,51.262855
1773540,2.01593E+12,-3.481463,56.407154
1499947,201401GD10704,-0.055384,51.542048
536280,200750D35J541,-3.180337,50.800629
1411248,201320J003173,-2.118937,52.532978
1669408,201504SC15211,-2.678808,53.670228
728319,200863DP31308,-3.321974,52.328216
666011,2.00835E+12,0.130603,52.195453
1336083,2.01253E+12,-1.905378,51.714172
528362,2.00747E+12,0.145554,51.04463
1605528,2.01446E+12,0.243934,51.452437
1490998,201397BD00107,-4.17245,55.83386
1205291,2.01196E+12,-3.801114,56.150791
1563899,201422G402903,-2.395589,52.559347
910415,201001JC30278,-0.019745,51.588933
823904,20093102B2136,-1.129236,53.159035
6220,200501HT20845,-0.062604,51.51465
1479930,201360P078400,-3.550727,53.282027
470354,200722DE87477,-2.081731,52.423868
35042,200505AW01197,-3.156569,53.399947
1451485,2.01344E+12,-1.328885,50.900039
786435,2.0091E+12,-1.376079,54.908471
578349,200801KF70103,0.026084,51.541748
141526,2.00544E+12,-1.206251,50.861994
1034078,2.01052E+12,-2.450939,51.270907
1455506,2.01344E+12,-1.343611,50.733423
1569823,201431C180314,-1.147939,52.978688
1504795,201401LX50085,-0.119001,51.443626
1064346,201101JC30120,0.003232,51.559946
1204143,2.01195E+12,-2.753721,55.967091
1579679,2.01436E+12,1.324027,52.626232
32005,200504DL05060,-2.729479,53.763406
50161,2.00507E+12,-2.870433,53.182949
416083,200704DL07189,-2.736443,53.771274
1418084,2.01321E+12,-2.202577,52.630873
438658,200711DJ04310,-1.560952,54.530753
659994,200832D112208,-0.379108,53.540448
774231,200906B016546,-2.202988,53.459038
1381156,201304CA13029,-2.814773,53.648505
656435,20083102C0053,-1.189632,52.961692
166809,2.00552E+12,-2.703872,51.387725
660302,200832D247508,-0.253227,53.573825
1370560,201301SX20257,-0.225515,51.598701
56928,200511AA03290,-1.727498,54.628842
368241,200660GS60220,-3.650377,52.877386
1249191,2.01207E+12,-2.466942,53.067724
67661,2.00513E+12,-1.402052,53.715418
1664203,201501YR90688,-0.054858,51.602253
1646098,201501GD10831,-0.038812,51.549019
98349,200530D000340,-1.464778,52.936011
1680799,2.0151E+12,-1.781597,54.957789
7558,200501JI40517,0.099453,51.56285
906207,201001CW11365,-0.13831,51.524329
670326,200837B030688,0.73002,52.038219
1538262,2.0141E+12,-1.996986,55.755021
551866,2.00761E+12,-3.045123,51.724353
596673,200804CK08121,-2.995961,53.594119
509241,200743P364087,-1.30076,51.766932
581078,200801MM70763,-0.094549,51.474436
309963,200637G020763,1.135472,52.047007
355039,200650F55F779,-3.730229,50.349111
23683,200501YE80108,-0.097374,51.631314
406907,200701XD80140,-0.354023,51.522789
730992,2.00893E+12,-2.77998,56.577354
471728,200722FA87387,-2.747145,52.760915
614150,2.0081E+12,-2.310241,55.178098
448015,2.00713E+12,-1.707036,53.829354
1621964,2.01453E+12,-1.697143,51.883952
461973,200720J048401,-2.109955,52.478776
8576,200501KD50744,0.174643,51.596463
36658,200505DD04162,-2.755026,53.453319
1183925,201150GA2Q035,-4.77848,50.341274
294165,20063102C1546,-1.164143,52.924658
1477382,201354A679113,-1.796674,51.56894
962048,2010160A00621,-0.062992,53.562265
1305812,201243N111032,-0.689517,51.540685
580963,200801MM70631,-0.103528,51.497513
1087251,201104EL11034,-2.369403,53.749049
1446665,201343N205073,-0.798236,51.6504
765099,2.00903E+12,-2.855988,54.238852
1663132,201501YE80361,-0.048229,51.682715
170674,2.00553E+12,-2.214508,51.720443
1189942,2.01153E+12,-2.386648,51.705167
323550,200643P053076,-1.342104,52.07233
